DateCirculation,Heure,LiaisonId,NombreBilletCircule
2025-11-01,0,17897,5
2025-11-01,1,17897,3
2025-11-01,2,17897,0
2025-11-01,3,17897,4
2025-11-01,4,17897,1
2025-11-01,5,17897,1
2025-11-01,6,17897,1
2025-11-01,7,17897,2
2025-11-01,8,17897,1
2025-11-01,9,17897,3
2025-11-01,10,17897,2
2025-11-01,11,17897,4
2025-11-01,12,17897,2
2025-11-01,13,17897,2
2025-11-01,14,17897,5
2025-11-01,15,17897,4
2025-11-01,16,17897,1
2025-11-01,17,17897,7
2025-11-01,18,17897,3
2025-11-01,19,17897,4
2025-11-01,20,17897,3
2025-11-01,21,17897,0
2025-11-01,22,17897,1
2025-11-01,23,17897,3
2025-11-01,0,17898,3
2025-11-01,1,17898,2
2025-11-01,2,17898,1
2025-11-01,3,17898,0
2025-11-01,4,17898,1
2025-11-01,5,17898,2
2025-11-01,6,17898,1
2025-11-01,7,17898,3
2025-11-01,8,17898,5
2025-11-01,9,17898,0
2025-11-01,10,17898,4
2025-11-01,11,17898,1
2025-11-01,12,17898,3
2025-11-01,13,17898,1
2025-11-01,14,17898,2
2025-11-01,15,17898,1
2025-11-01,16,17898,1
2025-11-01,17,17898,1
2025-11-01,18,17898,3
2025-11-01,19,17898,4
2025-11-01,20,17898,0
2025-11-01,21,17898,2
2025-11-01,22,17898,2
2025-11-01,23,17898,5
2025-11-01,0,17899,6
2025-11-01,1,17899,3
2025-11-01,2,17899,3
2025-11-01,3,17899,0
2025-11-01,4,17899,3
2025-11-01,5,17899,2
2025-11-01,6,17899,4
2025-11-01,7,17899,4
2025-11-01,8,17899,5
2025-11-01,9,17899,3
2025-11-01,10,17899,1
2025-11-01,11,17899,2
2025-11-01,12,17899,0
2025-11-01,13,17899,4
2025-11-01,14,17899,1
2025-11-01,15,17899,4
2025-11-01,16,17899,2
2025-11-01,17,17899,2
2025-11-01,18,17899,1
2025-11-01,19,17899,2
2025-11-01,20,17899,4
2025-11-01,21,17899,0
2025-11-01,22,17899,2
2025-11-01,23,17899,2
2025-11-01,0,17900,1
2025-11-01,1,17900,6
2025-11-01,2,17900,2
2025-11-01,3,17900,4
2025-11-01,4,17900,4
2025-11-01,5,17900,0
2025-11-01,6,17900,2
2025-11-01,7,17900,4
2025-11-01,8,17900,0
2025-11-01,9,17900,1
2025-11-01,10,17900,2
2025-11-01,11,17900,1
2025-11-01,12,17900,3
2025-11-01,13,17900,1
2025-11-01,14,17900,6
2025-11-01,15,17900,5
2025-11-01,16,17900,2
2025-11-01,17,17900,2
2025-11-01,18,17900,3
2025-11-01,19,17900,1
2025-11-01,20,17900,5
2025-11-01,21,17900,1
2025-11-01,22,17900,4
2025-11-01,23,17900,0
2025-11-01,0,17901,2
2025-11-01,1,17901,4
2025-11-01,2,17901,2
2025-11-01,3,17901,3
2025-11-01,4,17901,2
2025-11-01,5,17901,0
2025-11-01,6,17901,5
2025-11-01,7,17901,1
2025-11-01,8,17901,2
2025-11-01,9,17901,2
2025-11-01,10,17901,3
2025-11-01,11,17901,0
2025-11-01,12,17901,5
2025-11-01,13,17901,2
2025-11-01,14,17901,0
2025-11-01,15,17901,2
2025-11-01,16,17901,9
2025-11-01,17,17901,3
2025-11-01,18,17901,2
2025-11-01,19,17901,2
2025-11-01,20,17901,0
2025-11-01,21,17901,6
2025-11-01,22,17901,6
2025-11-01,23,17901,1
2025-11-01,0,17902,5
2025-11-01,1,17902,4
2025-11-01,2,17902,0
2025-11-01,3,17902,5
2025-11-01,4,17902,2
2025-11-01,5,17902,3
2025-11-01,6,17902,1
2025-11-01,7,17902,3
2025-11-01,8,17902,1
2025-11-01,9,17902,0
2025-11-01,10,17902,2
2025-11-01,11,17902,3
2025-11-01,12,17902,4
2025-11-01,13,17902,1
2025-11-01,14,17902,4
2025-11-01,15,17902,2
2025-11-01,16,17902,4
2025-11-01,17,17902,5
2025-11-01,18,17902,1
2025-11-01,19,17902,3
2025-11-01,20,17902,1
2025-11-01,21,17902,2
2025-11-01,22,17902,1
2025-11-01,23,17902,3
2025-11-01,0,17903,1
2025-11-01,1,17903,1
2025-11-01,2,17903,3
2025-11-01,3,17903,4
2025-11-01,4,17903,2
2025-11-01,5,17903,4
2025-11-01,6,17903,2
2025-11-01,7,17903,3
2025-11-01,8,17903,2
2025-11-01,9,17903,0
2025-11-01,10,17903,2
2025-11-01,11,17903,1
2025-11-01,12,17903,2
2025-11-01,13,17903,2
2025-11-01,14,17903,2
2025-11-01,15,17903,3
2025-11-01,16,17903,2
2025-11-01,17,17903,0
2025-11-01,18,17903,0
2025-11-01,19,17903,5
2025-11-01,20,17903,0
2025-11-01,21,17903,1
2025-11-01,22,17903,3
2025-11-01,23,17903,1
2025-11-01,0,17908,4
2025-11-01,1,17908,1
2025-11-01,2,17908,3
2025-11-01,3,17908,1
2025-11-01,4,17908,1
2025-11-01,5,17908,0
2025-11-01,6,17908,3
2025-11-01,7,17908,3
2025-11-01,8,17908,1
2025-11-01,9,17908,0
2025-11-01,10,17908,1
2025-11-01,11,17908,2
2025-11-01,12,17908,6
2025-11-01,13,17908,2
2025-11-01,14,17908,2
2025-11-01,15,17908,1
2025-11-01,16,17908,1
2025-11-01,17,17908,7
2025-11-01,18,17908,2
2025-11-01,19,17908,1
2025-11-01,20,17908,1
2025-11-01,21,17908,3
2025-11-01,22,17908,0
2025-11-01,23,17908,2
2025-11-01,0,17909,1
2025-11-01,1,17909,0
2025-11-01,2,17909,6
2025-11-01,3,17909,1
2025-11-01,4,17909,2
2025-11-01,5,17909,0
2025-11-01,6,17909,1
2025-11-01,7,17909,3
2025-11-01,8,17909,1
2025-11-01,9,17909,2
2025-11-01,10,17909,2
2025-11-01,11,17909,1
2025-11-01,12,17909,1
2025-11-01,13,17909,2
2025-11-01,14,17909,1
2025-11-01,15,17909,1
2025-11-01,16,17909,4
2025-11-01,17,17909,3
2025-11-01,18,17909,7
2025-11-01,19,17909,0
2025-11-01,20,17909,3
2025-11-01,21,17909,3
2025-11-01,22,17909,4
2025-11-01,23,17909,1
2025-11-01,0,17911,1
2025-11-01,1,17911,3
2025-11-01,2,17911,0
2025-11-01,3,17911,2
2025-11-01,4,17911,2
2025-11-01,5,17911,2
2025-11-01,6,17911,2
2025-11-01,7,17911,4
2025-11-01,8,17911,3
2025-11-01,9,17911,4
2025-11-01,10,17911,0
2025-11-01,11,17911,4
2025-11-01,12,17911,1
2025-11-01,13,17911,1
2025-11-01,14,17911,2
2025-11-01,15,17911,3
2025-11-01,16,17911,1
2025-11-01,17,17911,0
2025-11-01,18,17911,3
2025-11-01,19,17911,3
2025-11-01,20,17911,1
2025-11-01,21,17911,0
2025-11-01,22,17911,0
2025-11-01,23,17911,0
2025-11-01,0,17913,1
2025-11-01,1,17913,1
2025-11-01,2,17913,3
2025-11-01,3,17913,4
2025-11-01,4,17913,4
2025-11-01,5,17913,1
2025-11-01,6,17913,3
2025-11-01,7,17913,2
2025-11-01,8,17913,4
2025-11-01,9,17913,2
2025-11-01,10,17913,0
2025-11-01,11,17913,2
2025-11-01,12,17913,1
2025-11-01,13,17913,2
2025-11-01,14,17913,2
2025-11-01,15,17913,0
2025-11-01,16,17913,3
2025-11-01,17,17913,4
2025-11-01,18,17913,2
2025-11-01,19,17913,2
2025-11-01,20,17913,1
2025-11-01,21,17913,4
2025-11-01,22,17913,7
2025-11-01,23,17913,4
2025-11-01,0,17915,1
2025-11-01,1,17915,3
2025-11-01,2,17915,2
2025-11-01,3,17915,2
2025-11-01,4,17915,4
2025-11-01,5,17915,5
2025-11-01,6,17915,1
2025-11-01,7,17915,4
2025-11-01,8,17915,1
2025-11-01,9,17915,0
2025-11-01,10,17915,4
2025-11-01,11,17915,1
2025-11-01,12,17915,3
2025-11-01,13,17915,3
2025-11-01,14,17915,0
2025-11-01,15,17915,2
2025-11-01,16,17915,0
2025-11-01,17,17915,2
2025-11-01,18,17915,2
2025-11-01,19,17915,1
2025-11-01,20,17915,1
2025-11-01,21,17915,2
2025-11-01,22,17915,1
2025-11-01,23,17915,2
2025-11-01,0,17917,2
2025-11-01,1,17917,3
2025-11-01,2,17917,2
2025-11-01,3,17917,1
2025-11-01,4,17917,2
2025-11-01,5,17917,2
2025-11-01,6,17917,1
2025-11-01,7,17917,1
2025-11-01,8,17917,2
2025-11-01,9,17917,3
2025-11-01,10,17917,1
2025-11-01,11,17917,1
2025-11-01,12,17917,3
2025-11-01,13,17917,4
2025-11-01,14,17917,1
2025-11-01,15,17917,0
2025-11-01,16,17917,3
2025-11-01,17,17917,4
2025-11-01,18,17917,1
2025-11-01,19,17917,1
2025-11-01,20,17917,2
2025-11-01,21,17917,3
2025-11-01,22,17917,1
2025-11-01,23,17917,2
2025-11-01,0,17920,4
2025-11-01,1,17920,3
2025-11-01,2,17920,1
2025-11-01,3,17920,2
2025-11-01,4,17920,3
2025-11-01,5,17920,0
2025-11-01,6,17920,3
2025-11-01,7,17920,2
2025-11-01,8,17920,2
2025-11-01,9,17920,2
2025-11-01,10,17920,4
2025-11-01,11,17920,1
2025-11-01,12,17920,1
2025-11-01,13,17920,3
2025-11-01,14,17920,1
2025-11-01,15,17920,2
2025-11-01,16,17920,2
2025-11-01,17,17920,4
2025-11-01,18,17920,2
2025-11-01,19,17920,2
2025-11-01,20,17920,2
2025-11-01,21,17920,1
2025-11-01,22,17920,4
2025-11-01,23,17920,2
2025-11-01,0,17921,2
2025-11-01,1,17921,0
2025-11-01,2,17921,1
2025-11-01,3,17921,2
2025-11-01,4,17921,4
2025-11-01,5,17921,3
2025-11-01,6,17921,2
2025-11-01,7,17921,2
2025-11-01,8,17921,1
2025-11-01,9,17921,2
2025-11-01,10,17921,1
2025-11-01,11,17921,3
2025-11-01,12,17921,0
2025-11-01,13,17921,3
2025-11-01,14,17921,2
2025-11-01,15,17921,2
2025-11-01,16,17921,0
2025-11-01,17,17921,1
2025-11-01,18,17921,3
2025-11-01,19,17921,3
2025-11-01,20,17921,1
2025-11-01,21,17921,4
2025-11-01,22,17921,1
2025-11-01,23,17921,2
2025-11-01,0,17922,0
2025-11-01,1,17922,2
2025-11-01,2,17922,0
2025-11-01,3,17922,6
2025-11-01,4,17922,6
2025-11-01,5,17922,1
2025-11-01,6,17922,2
2025-11-01,7,17922,2
2025-11-01,8,17922,3
2025-11-01,9,17922,5
2025-11-01,10,17922,1
2025-11-01,11,17922,2
2025-11-01,12,17922,4
2025-11-01,13,17922,6
2025-11-01,14,17922,0
2025-11-01,15,17922,1
2025-11-01,16,17922,2
2025-11-01,17,17922,5
2025-11-01,18,17922,2
2025-11-01,19,17922,6
2025-11-01,20,17922,1
2025-11-01,21,17922,1
2025-11-01,22,17922,1
2025-11-01,23,17922,3
2025-11-01,0,17926,2
2025-11-01,1,17926,1
2025-11-01,2,17926,3
2025-11-01,3,17926,2
2025-11-01,4,17926,2
2025-11-01,5,17926,1
2025-11-01,6,17926,0
2025-11-01,7,17926,8
2025-11-01,8,17926,8
2025-11-01,9,17926,4
2025-11-01,10,17926,2
2025-11-01,11,17926,2
2025-11-01,12,17926,5
2025-11-01,13,17926,2
2025-11-01,14,17926,4
2025-11-01,15,17926,2
2025-11-01,16,17926,5
2025-11-01,17,17926,4
2025-11-01,18,17926,4
2025-11-01,19,17926,2
2025-11-01,20,17926,4
2025-11-01,21,17926,1
2025-11-01,22,17926,4
2025-11-01,23,17926,3
2025-11-01,0,17927,0
2025-11-01,1,17927,1
2025-11-01,2,17927,2
2025-11-01,3,17927,4
2025-11-01,4,17927,2
2025-11-01,5,17927,2
2025-11-01,6,17927,1
2025-11-01,7,17927,3
2025-11-01,8,17927,4
2025-11-01,9,17927,4
2025-11-01,10,17927,3
2025-11-01,11,17927,4
2025-11-01,12,17927,4
2025-11-01,13,17927,2
2025-11-01,14,17927,1
2025-11-01,15,17927,3
2025-11-01,16,17927,3
2025-11-01,17,17927,3
2025-11-01,18,17927,2
2025-11-01,19,17927,1
2025-11-01,20,17927,5
2025-11-01,21,17927,1
2025-11-01,22,17927,0
2025-11-01,23,17927,1
2025-11-01,0,17928,1
2025-11-01,1,17928,3
2025-11-01,2,17928,2
2025-11-01,3,17928,3
2025-11-01,4,17928,2
2025-11-01,5,17928,4
2025-11-01,6,17928,8
2025-11-01,7,17928,13
2025-11-01,8,17928,21
2025-11-01,9,17928,12
2025-11-01,10,17928,11
2025-11-01,11,17928,9
2025-11-01,12,17928,13
2025-11-01,13,17928,16
2025-11-01,14,17928,13
2025-11-01,15,17928,8
2025-11-01,16,17928,16
2025-11-01,17,17928,24
2025-11-01,18,17928,25
2025-11-01,19,17928,17
2025-11-01,20,17928,17
2025-11-01,21,17928,12
2025-11-01,22,17928,2
2025-11-01,23,17928,1
2025-11-01,0,17929,24
2025-11-01,1,17929,10
2025-11-01,2,17929,16
2025-11-01,3,17929,9
2025-11-01,4,17929,18
2025-11-01,5,17929,49
2025-11-01,6,17929,58
2025-11-01,7,17929,167
2025-11-01,8,17929,205
2025-11-01,9,17929,181
2025-11-01,10,17929,215
2025-11-01,11,17929,187
2025-11-01,12,17929,245
2025-11-01,13,17929,216
2025-11-01,14,17929,206
2025-11-01,15,17929,229
2025-11-01,16,17929,211
2025-11-01,17,17929,293
2025-11-01,18,17929,273
2025-11-01,19,17929,244
2025-11-01,20,17929,180
2025-11-01,21,17929,126
2025-11-01,22,17929,66
2025-11-01,23,17929,35
2025-11-01,0,17930,7
2025-11-01,1,17930,6
2025-11-01,2,17930,5
2025-11-01,3,17930,6
2025-11-01,4,17930,4
2025-11-01,5,17930,17
2025-11-01,6,17930,17
2025-11-01,7,17930,42
2025-11-01,8,17930,50
2025-11-01,9,17930,54
2025-11-01,10,17930,54
2025-11-01,11,17930,45
2025-11-01,12,17930,71
2025-11-01,13,17930,65
2025-11-01,14,17930,68
2025-11-01,15,17930,60
2025-11-01,16,17930,62
2025-11-01,17,17930,80
2025-11-01,18,17930,59
2025-11-01,19,17930,78
2025-11-01,20,17930,44
2025-11-01,21,17930,28
2025-11-01,22,17930,16
2025-11-01,23,17930,10
2025-11-01,0,17931,2
2025-11-01,1,17931,3
2025-11-01,2,17931,0
2025-11-01,3,17931,2
2025-11-01,4,17931,2
2025-11-01,5,17931,2
2025-11-01,6,17931,2
2025-11-01,7,17931,4
2025-11-01,8,17931,6
2025-11-01,9,17931,5
2025-11-01,10,17931,4
2025-11-01,11,17931,6
2025-11-01,12,17931,5
2025-11-01,13,17931,3
2025-11-01,14,17931,5
2025-11-01,15,17931,3
2025-11-01,16,17931,2
2025-11-01,17,17931,6
2025-11-01,18,17931,7
2025-11-01,19,17931,5
2025-11-01,20,17931,8
2025-11-01,21,17931,4
2025-11-01,22,17931,3
2025-11-01,23,17931,3
2025-11-01,0,17932,4
2025-11-01,1,17932,3
2025-11-01,2,17932,2
2025-11-01,3,17932,1
2025-11-01,4,17932,2
2025-11-01,5,17932,4
2025-11-01,6,17932,3
2025-11-01,7,17932,3
2025-11-01,8,17932,2
2025-11-01,9,17932,2
2025-11-01,10,17932,3
2025-11-01,11,17932,0
2025-11-01,12,17932,1
2025-11-01,13,17932,4
2025-11-01,14,17932,4
2025-11-01,15,17932,5
2025-11-01,16,17932,1
2025-11-01,17,17932,4
2025-11-01,18,17932,2
2025-11-01,19,17932,4
2025-11-01,20,17932,1
2025-11-01,21,17932,1
2025-11-01,22,17932,4
2025-11-01,23,17932,0
2025-11-01,0,17934,4
2025-11-01,1,17934,2
2025-11-01,2,17934,2
2025-11-01,3,17934,2
2025-11-01,4,17934,2
2025-11-01,5,17934,9
2025-11-01,6,17934,9
2025-11-01,7,17934,16
2025-11-01,8,17934,26
2025-11-01,9,17934,32
2025-11-01,10,17934,32
2025-11-01,11,17934,30
2025-11-01,12,17934,27
2025-11-01,13,17934,33
2025-11-01,14,17934,27
2025-11-01,15,17934,30
2025-11-01,16,17934,27
2025-11-01,17,17934,40
2025-11-01,18,17934,39
2025-11-01,19,17934,30
2025-11-01,20,17934,28
2025-11-01,21,17934,9
2025-11-01,22,17934,9
2025-11-01,23,17934,1
2025-11-01,0,17937,2
2025-11-01,1,17937,3
2025-11-01,2,17937,3
2025-11-01,3,17937,2
2025-11-01,4,17937,3
2025-11-01,5,17937,2
2025-11-01,6,17937,4
2025-11-01,7,17937,3
2025-11-01,8,17937,1
2025-11-01,9,17937,3
2025-11-01,10,17937,6
2025-11-01,11,17937,2
2025-11-01,12,17937,4
2025-11-01,13,17937,3
2025-11-01,14,17937,1
2025-11-01,15,17937,3
2025-11-01,16,17937,3
2025-11-01,17,17937,0
2025-11-01,18,17937,2
2025-11-01,19,17937,4
2025-11-01,20,17937,2
2025-11-01,21,17937,4
2025-11-01,22,17937,1
2025-11-01,23,17937,2
2025-11-01,0,17938,2
2025-11-01,1,17938,3
2025-11-01,2,17938,1
2025-11-01,3,17938,5
2025-11-01,4,17938,3
2025-11-01,5,17938,1
2025-11-01,6,17938,2
2025-11-01,7,17938,2
2025-11-01,8,17938,1
2025-11-01,9,17938,1
2025-11-01,10,17938,5
2025-11-01,11,17938,3
2025-11-01,12,17938,7
2025-11-01,13,17938,2
2025-11-01,14,17938,4
2025-11-01,15,17938,1
2025-11-01,16,17938,1
2025-11-01,17,17938,2
2025-11-01,18,17938,3
2025-11-01,19,17938,1
2025-11-01,20,17938,0
2025-11-01,21,17938,3
2025-11-01,22,17938,0
2025-11-01,23,17938,0
2025-11-01,0,17939,1
2025-11-01,1,17939,2
2025-11-01,2,17939,5
2025-11-01,3,17939,5
2025-11-01,4,17939,1
2025-11-01,5,17939,4
2025-11-01,6,17939,4
2025-11-01,7,17939,4
2025-11-01,8,17939,5
2025-11-01,9,17939,1
2025-11-01,10,17939,4
2025-11-01,11,17939,2
2025-11-01,12,17939,2
2025-11-01,13,17939,2
2025-11-01,14,17939,1
2025-11-01,15,17939,1
2025-11-01,16,17939,2
2025-11-01,17,17939,2
2025-11-01,18,17939,2
2025-11-01,19,17939,2
2025-11-01,20,17939,0
2025-11-01,21,17939,3
2025-11-01,22,17939,2
2025-11-01,23,17939,2
2025-11-01,0,17942,3
2025-11-01,1,17942,1
2025-11-01,2,17942,3
2025-11-01,3,17942,3
2025-11-01,4,17942,0
2025-11-01,5,17942,3
2025-11-01,6,17942,3
2025-11-01,7,17942,3
2025-11-01,8,17942,4
2025-11-01,9,17942,2
2025-11-01,10,17942,2
2025-11-01,11,17942,1
2025-11-01,12,17942,3
2025-11-01,13,17942,1
2025-11-01,14,17942,4
2025-11-01,15,17942,4
2025-11-01,16,17942,3
2025-11-01,17,17942,3
2025-11-01,18,17942,1
2025-11-01,19,17942,4
2025-11-01,20,17942,4
2025-11-01,21,17942,0
2025-11-01,22,17942,2
2025-11-01,23,17942,3
2025-11-01,0,17944,1
2025-11-01,1,17944,2
2025-11-01,2,17944,2
2025-11-01,3,17944,5
2025-11-01,4,17944,2
2025-11-01,5,17944,3
2025-11-01,6,17944,5
2025-11-01,7,17944,6
2025-11-01,8,17944,2
2025-11-01,9,17944,1
2025-11-01,10,17944,4
2025-11-01,11,17944,1
2025-11-01,12,17944,1
2025-11-01,13,17944,0
2025-11-01,14,17944,3
2025-11-01,15,17944,3
2025-11-01,16,17944,4
2025-11-01,17,17944,6
2025-11-01,18,17944,1
2025-11-01,19,17944,3
2025-11-01,20,17944,2
2025-11-01,21,17944,1
2025-11-01,22,17944,1
2025-11-01,23,17944,1
2025-11-01,0,17946,0
2025-11-01,1,17946,0
2025-11-01,2,17946,1
2025-11-01,3,17946,2
2025-11-01,4,17946,1
2025-11-01,5,17946,5
2025-11-01,6,17946,2
2025-11-01,7,17946,3
2025-11-01,8,17946,1
2025-11-01,9,17946,3
2025-11-01,10,17946,3
2025-11-01,11,17946,4
2025-11-01,12,17946,2
2025-11-01,13,17946,1
2025-11-01,14,17946,3
2025-11-01,15,17946,0
2025-11-01,16,17946,3
2025-11-01,17,17946,2
2025-11-01,18,17946,1
2025-11-01,19,17946,3
2025-11-01,20,17946,2
2025-11-01,21,17946,3
2025-11-01,22,17946,1
2025-11-01,23,17946,3
2025-11-01,0,17947,1
2025-11-01,1,17947,4
2025-11-01,2,17947,1
2025-11-01,3,17947,2
2025-11-01,4,17947,3
2025-11-01,5,17947,2
2025-11-01,6,17947,2
2025-11-01,7,17947,3
2025-11-01,8,17947,1
2025-11-01,9,17947,2
2025-11-01,10,17947,3
2025-11-01,11,17947,6
2025-11-01,12,17947,1
2025-11-01,13,17947,3
2025-11-01,14,17947,0
2025-11-01,15,17947,1
2025-11-01,16,17947,0
2025-11-01,17,17947,2
2025-11-01,18,17947,1
2025-11-01,19,17947,1
2025-11-01,20,17947,1
2025-11-01,21,17947,2
2025-11-01,22,17947,3
2025-11-01,23,17947,3
2025-11-01,0,17948,2
2025-11-01,1,17948,7
2025-11-01,2,17948,3
2025-11-01,3,17948,1
2025-11-01,4,17948,6
2025-11-01,5,17948,1
2025-11-01,6,17948,3
2025-11-01,7,17948,2
2025-11-01,8,17948,2
2025-11-01,9,17948,0
2025-11-01,10,17948,4
2025-11-01,11,17948,3
2025-11-01,12,17948,2
2025-11-01,13,17948,2
2025-11-01,14,17948,2
2025-11-01,15,17948,6
2025-11-01,16,17948,1
2025-11-01,17,17948,2
2025-11-01,18,17948,0
2025-11-01,19,17948,2
2025-11-01,20,17948,3
2025-11-01,21,17948,2
2025-11-01,22,17948,4
2025-11-01,23,17948,1
2025-11-01,0,17949,1
2025-11-01,1,17949,1
2025-11-01,2,17949,1
2025-11-01,3,17949,5
2025-11-01,4,17949,0
2025-11-01,5,17949,3
2025-11-01,6,17949,2
2025-11-01,7,17949,1
2025-11-01,8,17949,4
2025-11-01,9,17949,4
2025-11-01,10,17949,1
2025-11-01,11,17949,7
2025-11-01,12,17949,4
2025-11-01,13,17949,3
2025-11-01,14,17949,1
2025-11-01,15,17949,2
2025-11-01,16,17949,0
2025-11-01,17,17949,2
2025-11-01,18,17949,6
2025-11-01,19,17949,2
2025-11-01,20,17949,3
2025-11-01,21,17949,2
2025-11-01,22,17949,1
2025-11-01,23,17949,2
2025-11-01,0,17950,0
2025-11-01,1,17950,1
2025-11-01,2,17950,5
2025-11-01,3,17950,1
2025-11-01,4,17950,5
2025-11-01,5,17950,2
2025-11-01,6,17950,2
2025-11-01,7,17950,1
2025-11-01,8,17950,2
2025-11-01,9,17950,2
2025-11-01,10,17950,2
2025-11-01,11,17950,2
2025-11-01,12,17950,4
2025-11-01,13,17950,5
2025-11-01,14,17950,1
2025-11-01,15,17950,2
2025-11-01,16,17950,1
2025-11-01,17,17950,5
2025-11-01,18,17950,0
2025-11-01,19,17950,1
2025-11-01,20,17950,3
2025-11-01,21,17950,0
2025-11-01,22,17950,0
2025-11-01,23,17950,0
2025-11-01,0,17951,3
2025-11-01,1,17951,3
2025-11-01,2,17951,1
2025-11-01,3,17951,3
2025-11-01,4,17951,0
2025-11-01,5,17951,1
2025-11-01,6,17951,2
2025-11-01,7,17951,0
2025-11-01,8,17951,0
2025-11-01,9,17951,2
2025-11-01,10,17951,3
2025-11-01,11,17951,2
2025-11-01,12,17951,2
2025-11-01,13,17951,0
2025-11-01,14,17951,2
2025-11-01,15,17951,0
2025-11-01,16,17951,1
2025-11-01,17,17951,1
2025-11-01,18,17951,0
2025-11-01,19,17951,3
2025-11-01,20,17951,1
2025-11-01,21,17951,7
2025-11-01,22,17951,1
2025-11-01,23,17951,0
2025-11-01,0,17952,4
2025-11-01,1,17952,3
2025-11-01,2,17952,1
2025-11-01,3,17952,5
2025-11-01,4,17952,3
2025-11-01,5,17952,0
2025-11-01,6,17952,4
2025-11-01,7,17952,1
2025-11-01,8,17952,3
2025-11-01,9,17952,3
2025-11-01,10,17952,1
2025-11-01,11,17952,2
2025-11-01,12,17952,3
2025-11-01,13,17952,2
2025-11-01,14,17952,4
2025-11-01,15,17952,3
2025-11-01,16,17952,1
2025-11-01,17,17952,0
2025-11-01,18,17952,0
2025-11-01,19,17952,4
2025-11-01,20,17952,5
2025-11-01,21,17952,2
2025-11-01,22,17952,2
2025-11-01,23,17952,1
2025-11-01,0,17953,0
2025-11-01,1,17953,1
2025-11-01,2,17953,3
2025-11-01,3,17953,2
2025-11-01,4,17953,2
2025-11-01,5,17953,0
2025-11-01,6,17953,2
2025-11-01,7,17953,2
2025-11-01,8,17953,2
2025-11-01,9,17953,3
2025-11-01,10,17953,1
2025-11-01,11,17953,3
2025-11-01,12,17953,1
2025-11-01,13,17953,2
2025-11-01,14,17953,2
2025-11-01,15,17953,2
2025-11-01,16,17953,1
2025-11-01,17,17953,3
2025-11-01,18,17953,3
2025-11-01,19,17953,0
2025-11-01,20,17953,2
2025-11-01,21,17953,1
2025-11-01,22,17953,1
2025-11-01,23,17953,3
2025-11-01,0,17958,2
2025-11-01,1,17958,3
2025-11-01,2,17958,1
2025-11-01,3,17958,1
2025-11-01,4,17958,6
2025-11-01,5,17958,1
2025-11-01,6,17958,1
2025-11-01,7,17958,0
2025-11-01,8,17958,3
2025-11-01,9,17958,1
2025-11-01,10,17958,2
2025-11-01,11,17958,7
2025-11-01,12,17958,2
2025-11-01,13,17958,4
2025-11-01,14,17958,5
2025-11-01,15,17958,3
2025-11-01,16,17958,2
2025-11-01,17,17958,2
2025-11-01,18,17958,4
2025-11-01,19,17958,1
2025-11-01,20,17958,1
2025-11-01,21,17958,3
2025-11-01,22,17958,1
2025-11-01,23,17958,1
2025-11-01,0,17959,2
2025-11-01,1,17959,1
2025-11-01,2,17959,0
2025-11-01,3,17959,6
2025-11-01,4,17959,0
2025-11-01,5,17959,2
2025-11-01,6,17959,2
2025-11-01,7,17959,5
2025-11-01,8,17959,3
2025-11-01,9,17959,3
2025-11-01,10,17959,3
2025-11-01,11,17959,2
2025-11-01,12,17959,3
2025-11-01,13,17959,2
2025-11-01,14,17959,0
2025-11-01,15,17959,4
2025-11-01,16,17959,3
2025-11-01,17,17959,2
2025-11-01,18,17959,4
2025-11-01,19,17959,1
2025-11-01,20,17959,3
2025-11-01,21,17959,4
2025-11-01,22,17959,2
2025-11-01,23,17959,4
2025-11-01,0,17961,5
2025-11-01,1,17961,1
2025-11-01,2,17961,2
2025-11-01,3,17961,2
2025-11-01,4,17961,4
2025-11-01,5,17961,3
2025-11-01,6,17961,1
2025-11-01,7,17961,1
2025-11-01,8,17961,2
2025-11-01,9,17961,3
2025-11-01,10,17961,2
2025-11-01,11,17961,2
2025-11-01,12,17961,2
2025-11-01,13,17961,3
2025-11-01,14,17961,4
2025-11-01,15,17961,1
2025-11-01,16,17961,1
2025-11-01,17,17961,1
2025-11-01,18,17961,3
2025-11-01,19,17961,1
2025-11-01,20,17961,3
2025-11-01,21,17961,4
2025-11-01,22,17961,0
2025-11-01,23,17961,5
2025-11-01,0,17963,3
2025-11-01,1,17963,3
2025-11-01,2,17963,0
2025-11-01,3,17963,5
2025-11-01,4,17963,2
2025-11-01,5,17963,3
2025-11-01,6,17963,4
2025-11-01,7,17963,3
2025-11-01,8,17963,2
2025-11-01,9,17963,1
2025-11-01,10,17963,1
2025-11-01,11,17963,2
2025-11-01,12,17963,3
2025-11-01,13,17963,1
2025-11-01,14,17963,1
2025-11-01,15,17963,4
2025-11-01,16,17963,2
2025-11-01,17,17963,1
2025-11-01,18,17963,2
2025-11-01,19,17963,4
2025-11-01,20,17963,2
2025-11-01,21,17963,1
2025-11-01,22,17963,2
2025-11-01,23,17963,3
2025-11-01,0,17965,3
2025-11-01,1,17965,0
2025-11-01,2,17965,3
2025-11-01,3,17965,3
2025-11-01,4,17965,1
2025-11-01,5,17965,2
2025-11-01,6,17965,0
2025-11-01,7,17965,1
2025-11-01,8,17965,3
2025-11-01,9,17965,1
2025-11-01,10,17965,2
2025-11-01,11,17965,3
2025-11-01,12,17965,3
2025-11-01,13,17965,0
